Unnamed: 0;TempMax_Deg;TempMin_Deg;Wind_kmh;Wet_percent;Visibility_km;CloudCoverage_percent;Dayduration_hour;region;day
midi-pyrenees_2019/07/01;25.0;20.0;14;85;9.875;66.0;15:22:0;midi-pyrenees;2019/07/01
nord-pas-de-calais_2019/07/01;20.0;18.0;21;75;9.0;25.0;16:21:0;nord-pas-de-calais;2019/07/01
normandie_2019/07/01;18.0;16.0;14;85;8.0;40.0;16:10:0;normandie;2019/07/01
pays-de-la-loire_2019/07/01;24.0;18.0;17;75;10.0;47.0;15:52:0;pays-de-la-loire;2019/07/01
picardie_2019/07/01;20.0;15.0;20;89;7.375;28.0;16:17:0;picardie;2019/07/01
poitou-charentes_2019/07/01;23.0;19.0;18;83;10.0;66.0;15:43:0;poitou-charentes;2019/07/01
rh-ne-alpes_2019/07/01;35.0;29.0;14;59;9.625;59.0;15:40:0;rh-ne-alpes;2019/07/01
provence-alpes-c-te-d-azur_2019/07/01;29.0;28.0;12;66;10.0;16.0;15:20:0;provence-alpes-c-te-d-azur;2019/07/01
alsace_2019/07/02;26.0;21.0;13;67;10.0;15.0;16:3:0;alsace;2019/07/02
aquitaine_2019/07/02;25.0;21.0;8;78;9.75;86.0;15:31:0;aquitaine;2019/07/02
ardeche_2019/07/02;29.0;23.0;18;71;10.0;39.0;15:31:0;ardeche;2019/07/02
auvergne_2019/07/02;24.0;19.0;6;90;7.125;63.0;15:39:0;auvergne;2019/07/02
bourgogne_2019/07/02;25.0;20.0;17;78;9.5;29.0;15:52:0;bourgogne;2019/07/02
bretagne_2019/07/02;23.0;17.0;15;73;9.0;6.0;15:59:0;bretagne;2019/07/02
centre_2019/07/02;24.0;18.0;15;68;10.0;8.0;15:57:0;centre;2019/07/02
champagne-ardenne_2019/07/02;22.0;17.0;14;72;8.0;6.0;16:10:0;champagne-ardenne;2019/07/02
corse_2019/07/02;29.0;28.0;10;57;9.875;27.0;15:10:0;corse;2019/07/02
franche-comte_2019/07/02;26.0;20.0;15;80;9.5;46.0;15:51:0;franche-comte;2019/07/02
ile-de-re_2019/07/02;23.0;19.0;18;76;9.875;54.0;15:43:0;ile-de-re;2019/07/02
ile-de-france_2019/07/02;26.0;20.0;17;61;10.0;3.0;16:6:0;ile-de-france;2019/07/02
languedoc-roussillon_2019/07/02;30.0;27.0;15;68;10.0;21.0;15:23:0;languedoc-roussillon;2019/07/02
limousin_2019/07/02;26.0;21.0;12;72;9.875;44.0;15:39:0;limousin;2019/07/02
lorraine_2019/07/02;24.0;19.0;10;70;10.0;4.0;16:8:0;lorraine;2019/07/02
