date,opérateur,secteur_d'activité,région,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,consommation_journalière_(mwh_-_pcs_0°c),statut,movement_social
2018-12-31,GRTgaz,GRD/ELD,Grand Est,6660.700535,6319.762085,6000.768706,5701.424152,5092.076214,4743.944594,4687.654528,4712.130923,4776.394991,4883.815447,5181.275907,6027.99191,8035.074246,7705.353603,7548.627437,7568.706727,7460.636054,7349.45606,7024.670033,6789.756551,6658.239188,6599.781318,6689.893629,6795.763464,151013.898302,Définitif,False
2018-12-31,GRTgaz,GRD/ELD,Pays de la Loire,3010.133911,2840.284232,2694.542636,2599.462261,2378.768396,2158.329397,2129.851476,2152.558722,2167.392101,2247.815954,2347.013966,2646.127056,3601.36731,3527.03028,3442.280739,3424.996197,3382.990955,3323.093248,3235.378382,3118.537197,3048.080497,3023.688198,3053.873821,3099.381267,68652.978199,Définitif,False
2019-01-01,GRTgaz,GRD/ELD,Bourgogne-Franche-Comté,3083.364147,3017.722462,2955.209175,2837.889379,2548.903942,2352.400184,2349.929119,2377.729054,2454.142782,2534.897118,2778.185446,3232.81779,3423.863786,3276.673169,3217.775264,3213.672903,3216.617633,3237.415637,3136.662055,3066.817354,3037.623097,3044.049159,3076.125784,3090.902961,70561.3894,Définitif,False
2019-01-01,GRTgaz,GRD/ELD,Grand Est,6735.502676,6549.931278,6374.773043,6041.96709,5380.770965,4948.804904,4987.454868,5042.989501,5196.229839,5420.535748,5936.804724,6900.256653,7306.812148,6869.733494,6715.811197,6747.832683,6818.785389,6900.271891,6782.928824,6603.613218,6554.763293,6562.611331,6695.99546,6756.457887,150831.638104,Définitif,False
2019-01-01,GRTgaz,GRD/ELD,Pays de la Loire,2928.331241,2859.947975,2763.990625,2677.132817,2432.298971,2209.936946,2239.598646,2265.115039,2290.670838,2376.433772,2594.659543,3021.766517,3300.033744,3159.138408,3013.489935,2983.369116,3009.027582,3048.976761,2978.214216,2870.057809,2812.470341,2811.629352,2896.798024,2954.353529,66497.441747,Définitif,False
2019-01-01,GRTgaz,GRD/ELD,Bretagne,2371.059389,2288.985284,2213.323195,2130.252542,1955.448899,1800.581889,1793.886645,1793.748235,1829.620316,1914.916964,2084.037034,2414.847572,2510.839302,2430.600305,2346.449699,2336.869224,2379.877533,2415.768822,2391.380776,2325.006729,2291.529627,2278.068242,2348.666015,2367.870032,53013.63427,Définitif,False
2019-01-02,GRTgaz,GRD/ELD,Île-de-France,13801.68661,13734.601333,13365.136567,12869.228953,11783.159559,10688.779766,10455.616543,10416.822703,10528.835635,10848.568066,11674.53913,13346.025474,14601.920449,14666.019042,14492.332447,14494.78566,14429.895707,14355.814815,13984.603193,13499.110776,13131.862038,13048.326016,13332.82463,13568.827956,311119.323068,Définitif,False
2019-01-02,GRTgaz,GRD/ELD,Occitanie,1358.357315,1342.231084,1315.667456,1256.8086,1117.06228,974.830893,939.181563,953.58589,977.889096,1015.504926,1081.203095,1230.470912,1415.332169,1445.562954,1440.805976,1388.053062,1295.430169,1208.238551,1142.549324,1086.782899,1041.669215,1047.808678,1166.992645,1322.918966,28564.937718,Définitif,False
2019-01-02,GRTgaz,GRD/ELD,Auvergne-Rhône-Alpes,8864.581107,8740.807952,8515.043112,8175.399929,7338.587041,6765.418385,6817.661859,6951.485173,7166.315325,7469.859181,8055.22032,9292.31027,9253.795903,9309.123835,9366.129688,9250.465609,8990.119487,8797.399056,8493.832412,8295.701989,8089.333912,8090.565159,8442.968712,8853.165909,199385.291325,Définitif,False
2019-01-03,GRTgaz,GRD/ELD,Pays de la Loire,4376.119796,4290.585258,4153.958614,4049.627218,3751.605873,3501.418707,3522.13411,3635.752042,3733.836561,3858.779953,4139.484421,4612.225468,5246.368842,5380.39688,5371.940801,5306.490019,5013.539446,4622.566899,4285.930851,4023.091215,3916.97397,3927.090412,4082.512398,4295.724926,103098.15468,Définitif,False
2019-01-03,GRTgaz,GRD/ELD,Nouvelle-Aquitaine,2901.73522,2848.713966,2770.195815,2694.14044,2488.480585,2282.487704,2307.657604,2391.411113,2492.761993,2585.913879,2731.524205,3037.641667,3436.687363,3456.179591,3514.82324,3452.020852,3252.790632,3063.379915,2828.534362,2645.182789,2568.77148,2562.50196,2696.26986,2898.811232,67908.617467,Définitif,False
2019-01-04,GRTgaz,GRD/ELD,Centre-Val de Loire,3195.626378,3135.032146,3027.624952,2951.340656,2736.682208,2545.931839,2517.515066,2541.376893,2579.672031,2597.99352,2704.230234,2874.514033,3821.421636,3844.204357,3861.439596,3816.216861,3722.59058,3592.963774,3353.25334,3144.496914,3048.993668,3033.122782,3163.600164,3239.875646,75049.719274,Définitif,False
2019-01-04,GRTgaz,GRD/ELD,Normandie,3813.138529,3676.216436,3530.720479,3386.161869,3094.336475,2841.882424,2798.382176,2840.693394,2884.762054,2942.931598,3055.818354,3283.816337,4652.981473,4705.252144,4702.093549,4672.865182,4565.137478,4415.232017,4213.544145,4014.048828,3922.434754,3906.811899,3912.204817,3894.069045,89725.535456,Définitif,False
2019-01-04,GRTgaz,GRD/ELD,Auvergne-Rhône-Alpes,9814.984574,9597.374333,9298.271995,8886.888001,7981.68639,7375.099401,7354.95889,7434.574569,7540.054863,7697.039459,8002.650432,8675.57112,11586.422891,11775.025199,11739.037253,11614.675155,11077.327219,10544.086327,9840.60277,9403.23055,9118.899326,9033.965223,9480.090694,9858.305569,224730.822203,Définitif,False
2019-01-05,GRTgaz,GRD/ELD,Bourgogne-Franche-Comté,3683.169144,3631.308018,3523.369074,3410.338293,3094.940218,2848.561899,2794.53861,2837.467147,2896.933268,2942.201684,3073.933126,3337.885624,4044.792176,4033.707956,4054.6714,4058.981487,4021.592564,3954.744161,3848.378771,3743.536687,3653.394973,3636.870113,3638.438091,3684.351398,84448.105882,Définitif,False
2019-01-05,GRTgaz,GRD/ELD,Occitanie,1335.884704,1332.366719,1293.509104,1233.769418,1130.867247,986.399659,960.38502,954.747501,970.077693,998.965981,1048.805265,1146.292164,1471.676274,1527.807407,1571.240686,1519.988208,1416.365585,1317.669104,1223.438262,1138.476245,1091.761046,1064.184411,1132.516455,1282.579257,29149.773415,Définitif,False
2019-01-06,GRTgaz,GRD/ELD,Centre-Val de Loire,2889.729743,2867.647415,2799.939264,2681.534133,2488.092958,2298.035572,2331.81114,2337.144717,2395.694547,2476.452395,2645.921415,2978.827618,3085.592291,3066.016726,3053.12976,3091.212178,3090.468507,3075.940595,2975.403737,2870.934176,2802.782445,2837.798766,2844.147522,2880.268635,66864.526255,Définitif,False
2019-01-06,GRTgaz,GRD/ELD,Nouvelle-Aquitaine,2760.415139,2736.288786,2643.612806,2539.595833,2332.036378,2103.338331,2126.626461,2142.149289,2215.599037,2277.748321,2452.859266,2738.922244,2994.457319,2965.325761,2946.317852,2947.686446,2926.461679,2897.770989,2793.585784,2685.846996,2644.014286,2635.546138,2654.024617,2711.607065,62871.836823,Définitif,False
2019-01-06,GRTgaz,GRD/ELD,Provence-Alpes-Côte d'Azur,3906.07043,3959.784769,3869.610284,3676.724745,3348.183445,3047.466138,3022.924472,3034.469473,3129.914347,3208.625451,3376.388129,3799.431228,3850.628117,3910.878673,4023.538136,4002.54071,3774.274915,3550.39062,3361.441703,3199.514744,3063.133141,3063.638381,3287.555692,3670.388278,84137.516021,Définitif,False
2019-01-07,GRTgaz,GRD/ELD,Île-de-France,13779.439892,13641.40091,12966.849293,12239.840498,10830.937702,9679.042788,9215.969306,8937.259777,8970.84767,9199.16983,9882.781872,11451.231377,15520.323694,15968.862723,15135.16241,14613.045921,14308.68556,14202.777604,13898.668369,13265.311237,13066.598878,13162.144527,13501.119283,13709.613112,301147.084233,Définitif,False
2019-01-07,GRTgaz,GRD/ELD,Hauts-de-France,7626.473488,7244.64716,6736.359085,6270.350685,5449.709578,4851.762793,4705.576295,4719.127059,4833.833977,5087.728825,5630.002478,6898.490839,9181.422381,9218.891914,8600.275309,8330.480958,8114.027864,8070.543179,7825.798924,7534.292803,7372.206091,7412.967628,7677.863116,7727.344333,167120.176762,Définitif,False
2019-01-07,GRTgaz,GRD/ELD,Pays de la Loire,3831.661003,3712.650705,3524.048868,3370.24054,3042.337004,2800.591919,2719.50439,2750.217397,2802.72647,2922.02872,3137.204526,3636.36284,4775.349078,4873.703683,4678.123118,4534.302206,4408.110368,4340.99803,4149.562667,3998.713495,3893.561294,3831.45712,3885.797667,3891.526326,89510.779434,Définitif,False
2019-01-07,GRTgaz,GRD/ELD,Provence-Alpes-Côte d'Azur,4047.074747,4092.941847,3976.463417,3820.786786,3472.387056,3132.039724,3112.133599,3151.189257,3194.861127,3274.075526,3469.984194,3861.05231,4461.697679,4646.918948,4606.402032,4435.322393,4115.387217,3870.171791,3632.151982,3450.060047,3290.137362,3264.845289,3509.951785,3849.907769,89737.943884,Définitif,False
2019-01-08,GRTgaz,GRD/ELD,Hauts-de-France,8131.899365,7860.586666,7479.194692,7085.282517,6251.820582,5601.758243,5514.158738,5615.578185,5830.577515,6076.464072,6564.850813,7755.606136,9125.244617,9217.422747,8658.449343,8347.269406,8009.624236,7574.994828,7499.621956,7305.623633,7349.973324,7452.654104,7915.12209,8164.474672,176388.25248,Définitif,False
2019-01-08,GRTgaz,GRD/ELD,Grand Est,8321.937157,8149.921257,7885.599064,7470.115716,6556.187689,6012.82912,6012.097007,6083.769396,6208.848181,6458.394939,6967.655211,8122.455219,9498.605471,9330.073946,8983.964722,8758.815295,8642.412692,8502.652572,8155.49355,7949.024493,7905.38998,7900.840634,8242.257457,8368.9162,186488.256968,Définitif,False
2019-01-08,GRTgaz,GRD/ELD,Bretagne,3124.543687,3039.446148,2918.895413,2812.504942,2601.045332,2373.468467,2363.8389,2331.359773,2366.971728,2437.061831,2609.140468,3039.891547,3558.715746,3606.043512,3439.371779,3326.771196,3243.787999,3147.914454,2987.841955,2851.985718,2831.505369,2861.570474,2946.783477,3078.191695,69898.65161,Définitif,False
2019-01-08,GRTgaz,GRD/ELD,Nouvelle-Aquitaine,2473.773496,2391.751291,2294.609584,2216.75998,2049.431442,1902.360912,1941.783738,2013.31585,2102.900786,2219.043452,2373.091172,2720.741077,3160.966806,3152.866435,3003.137379,2913.816613,2862.537387,2814.26185,2699.211121,2604.78996,2522.02068,2480.306516,2486.716708,2494.004517,59894.198752,Définitif,False
2019-01-08,GRTgaz,GRD/ELD,Occitanie,1498.036721,1439.35554,1361.360979,1267.73232,1128.010998,956.562181,929.986414,944.419416,974.847558,1013.922376,1083.677773,1254.360939,1748.247487,1809.097164,1745.746984,1649.947976,1566.27055,1470.853267,1426.118261,1372.49985,1329.831434,1342.460578,1418.272623,1480.040403,32211.659792,Définitif,False
2019-01-08,GRTgaz,GRD/ELD,Auvergne-Rhône-Alpes,9133.749149,8860.693688,8509.272517,8040.782597,7146.722882,6571.531952,6557.357128,6643.87724,6749.147176,7006.4143,7573.838502,8852.795288,10905.862255,11120.362802,10759.090832,10452.036446,10222.137853,10019.905551,9651.581683,9359.93108,9166.665315,9030.373945,9111.982445,9186.200802,210632.313428,Définitif,False
2019-01-09,GRTgaz,GRD/ELD,Nouvelle-Aquitaine,2826.815188,2778.873357,2702.032907,2599.164034,2414.436209,2192.230969,2213.283329,2291.291523,2374.082208,2475.056327,2616.793673,2961.871353,3372.77658,3397.055062,3339.637106,3251.87314,3105.6726,2953.078846,2768.689838,2670.071417,2697.184672,2731.012336,2769.486189,2804.323282,66306.792145,Définitif,False
2019-01-10,GRTgaz,GRD/ELD,Normandie,3910.617961,3777.848506,3614.838722,3429.885506,3108.571874,2863.277331,2833.502913,2867.950226,2948.36663,3019.763721,3213.082232,3582.58673,4654.552376,4729.245079,4619.128204,4505.514042,4377.700316,4262.112858,4070.880899,3945.464641,3889.024216,3872.079007,3964.028805,3964.640962,90024.663757,Définitif,False
2019-01-10,GRTgaz,GRD/ELD,Bretagne,3512.8878,3415.365232,3294.124687,3094.693532,2828.57623,2623.205786,2570.769173,2560.539595,2594.038642,2649.298939,2818.038473,3169.299617,4147.526547,4332.306032,4230.769982,4133.148295,3949.905646,3702.594108,3451.887496,3308.987176,3297.191333,3318.079929,3384.313962,3472.514109,79860.062321,Définitif,False
2019-01-10,GRTgaz,GRD/ELD,Nouvelle-Aquitaine,3038.207106,2918.98172,2829.466688,2728.426251,2525.145562,2298.335156,2337.82374,2403.77182,2495.686042,2570.810371,2724.744097,3050.843359,3608.355511,3671.822317,3632.305399,3544.346493,3358.861559,3197.400218,3014.175025,2891.340731,2877.979777,2914.170403,2965.65335,3057.152948,70655.805643,Définitif,False
2019-01-11,GRTgaz,GRD/ELD,Auvergne-Rhône-Alpes,10230.119428,9949.444017,9571.443892,9076.622741,8084.508142,7380.962472,7294.949904,7376.527181,7471.80386,7596.918246,7900.549733,8567.624696,12135.907419,12427.973599,12220.966758,11943.995008,11539.04686,11098.685611,10348.323138,9854.617492,9631.384612,9583.623499,10016.449254,10302.380101,231604.827663,Définitif,False
2019-01-12,GRTgaz,GRD/ELD,Centre-Val de Loire,2580.457923,2521.583699,2434.237353,2328.830317,2139.725789,1949.02239,1889.63567,1894.812362,1884.518206,1909.192976,1977.368864,2153.502303,2955.368309,2961.80369,2992.083679,2978.587162,2904.751859,2847.936483,2717.712549,2532.670644,2480.44287,2486.806699,2545.434176,2578.145337,58644.631309,Définitif,False
2019-01-12,GRTgaz,GRD/ELD,Hauts-de-France,6857.177597,6665.085487,6267.567269,5964.044217,5355.77217,4756.964168,4595.576017,4561.112212,4593.06211,4620.981892,4780.095426,5409.049555,7850.4054,8125.814815,8096.533064,8055.314815,7860.239468,7744.692007,7659.474175,7232.302135,6997.91172,6899.591569,6873.02697,6955.274612,154777.06887,Définitif,False
2019-01-12,GRTgaz,GRD/ELD,Auvergne-Rhône-Alpes,8470.115663,8291.873023,8003.471752,7632.996757,6837.178919,6244.33052,6194.246761,6205.685525,6302.727296,6398.606122,6717.300016,7369.937659,9844.707636,9936.098527,10016.355807,9944.050541,9624.237044,9242.60799,8779.622604,8430.187382,8169.345285,8090.341792,8213.295987,8377.683206,193337.003814,Définitif,False
2019-01-13,GRTgaz,GRD/ELD,Centre-Val de Loire,2299.7283,2265.348435,2204.148112,2108.347285,1945.247608,1792.510975,1801.777583,1803.071658,1836.209231,1897.165228,2088.099225,2450.423966,2539.617359,2497.126623,2500.66914,2481.45839,2492.860896,2445.429206,2338.877012,2223.685208,2196.193543,2163.146469,2177.797635,2247.601319,52796.540406,Définitif,False
2019-01-13,GRTgaz,GRD/ELD,Normandie,2832.95856,2743.511359,2643.292409,2531.04407,2303.325229,2111.560962,2124.628792,2153.167045,2225.012552,2364.803903,2587.021721,3038.272061,2995.902563,2977.281962,2954.601055,2957.931185,2945.60171,2922.305206,2825.712788,2703.804423,2652.511961,2621.832554,2677.59837,2776.458195,63670.140635,Définitif,False
2019-01-14,GRTgaz,GRD/ELD,Île-de-France,12612.041037,12601.54114,12170.972187,11614.928214,10552.701387,9390.340709,8959.055738,8857.960596,8960.285477,9221.374365,9964.316746,11673.343018,13913.428111,14359.740997,13544.019756,12957.919504,12602.96619,12320.691889,12113.505178,11762.180649,11501.249958,11454.270544,11887.070929,12324.244799,277320.149118,Définitif,False
2019-01-14,GRTgaz,GRD/ELD,Bourgogne-Franche-Comté,3527.462956,3405.63953,3289.390774,3142.751609,2797.351941,2605.7763,2617.316782,2654.206666,2741.80135,2860.450144,3132.101641,3610.352048,4107.06528,4113.706205,4010.669465,3894.065007,3784.83785,3709.729069,3561.776905,3495.143342,3434.045206,3444.710011,3489.580851,3564.665202,80994.596134,Définitif,False
2019-01-14,GRTgaz,GRD/ELD,Nouvelle-Aquitaine,2212.188988,2139.106909,2043.23684,1977.674223,1809.752209,1653.160116,1652.400166,1696.587289,1791.506144,1882.201107,2044.459156,2417.642315,2748.430672,2708.749376,2588.563898,2524.145129,2401.691425,2333.192335,2229.950226,2172.909987,2113.856161,2108.24915,2183.238543,2222.888041,51655.780405,Définitif,False
2019-01-14,GRTgaz,GRD/ELD,Occitanie,1169.308097,1144.141291,1098.564428,1050.185768,939.310592,826.884421,803.306547,819.083088,834.309132,903.445565,974.848178,1147.15972,1330.008629,1361.611089,1292.285705,1178.283255,1086.765886,1029.552204,972.560871,916.639693,892.60699,887.482389,974.555175,1112.034466,24744.933179,Définitif,False
2019-01-15,GRTgaz,GRD/ELD,Centre-Val de Loire,2669.224145,2632.119474,2590.997423,2526.386555,2386.499467,2260.768346,2282.600019,2364.793967,2445.644425,2599.709337,2815.672131,3175.081582,3229.434563,3224.370782,3119.504051,3034.435611,2910.194798,2770.623743,2596.406849,2516.269553,2479.157119,2468.946477,2549.927577,2642.506705,64291.274699,Définitif,False
2019-01-15,GRTgaz,GRD/ELD,Nouvelle-Aquitaine,2447.336245,2444.653644,2380.823693,2323.332852,2167.857552,1986.425927,2029.585485,2101.902338,2195.020494,2326.303204,2478.421322,2826.141387,3105.162026,3144.189031,3088.513107,3010.64809,2787.91745,2538.804301,2315.682064,2137.404033,2045.355444,2007.129958,2087.81264,2315.195559,58291.617846,Définitif,False
2019-01-15,GRTgaz,GRD/ELD,Occitanie,1251.78462,1246.662441,1205.565475,1152.864959,1043.293256,913.844401,893.773321,914.55247,945.241831,988.559195,1066.264721,1236.462028,1498.581137,1555.588609,1519.901188,1385.295262,1247.341717,1162.541889,1072.785378,992.793187,914.561114,900.922149,1000.620981,1162.567929,27272.369258,Définitif,False
2019-01-15,GRTgaz,GRD/ELD,Provence-Alpes-Côte d'Azur,3692.629818,3788.406709,3703.069048,3556.633785,3246.560025,2948.0738,2904.583146,2907.713687,2955.179654,3041.56215,3178.501644,3598.068009,4226.871734,4413.551288,4398.895704,4130.107559,3787.118561,3514.242077,3248.211919,3076.685901,2861.841204,2836.984004,3041.424599,3428.596876,82485.512901,Définitif,False
2019-01-16,GRTgaz,GRD/ELD,Hauts-de-France,8271.645893,7914.813575,7520.259633,7051.223248,6099.893719,5407.456633,5220.131612,5240.598428,5366.024689,5593.349103,6120.70151,7381.03262,9308.340739,9443.731278,9039.856269,8838.870675,8634.298403,8610.137902,8171.794055,7860.338334,7824.132738,7818.683015,8117.06967,8308.516406,179162.900147,Définitif,False
2019-01-16,GRTgaz,GRD/ELD,Nouvelle-Aquitaine,2580.021767,2478.315588,2334.619386,2176.745639,1955.827873,1734.83635,1702.753214,1718.466842,1764.139049,1859.925428,2003.742347,2353.671494,3500.553721,3576.996417,3582.002332,3449.237828,3187.670416,2962.6555,2709.508813,2590.901732,2554.184969,2537.744306,2592.134321,2593.758174,60500.413506,Définitif,False
2019-01-16,GRTgaz,GRD/ELD,Occitanie,1260.792454,1216.885841,1147.621058,1072.488876,952.35804,822.564993,787.978195,789.238439,813.427225,832.661556,892.989584,1056.846018,1606.271838,1683.525086,1651.573457,1548.326705,1441.794365,1363.310789,1242.338604,1161.429799,1103.954728,1101.381188,1170.465034,1242.213229,27962.437101,Définitif,False
2019-01-17,GRTgaz,GRD/ELD,Centre-Val de Loire,2916.224749,2880.29048,2807.739455,2756.921775,2613.602207,2490.733165,2537.715309,2624.294256,2711.848578,2816.460716,3013.778104,3383.392381,3455.392945,3497.847202,3418.032285,3317.020442,3115.065489,2948.439115,2733.797811,2596.871079,2556.156983,2615.685646,2742.739233,2899.251325,69449.30073,Définitif,False
2019-01-17,GRTgaz,GRD/ELD,Normandie,4057.163662,3951.312977,3828.920987,3718.04831,3419.884245,3186.439475,3205.617158,3264.799879,3349.365147,3486.278926,3670.188275,4101.089156,4318.194372,4368.885672,4204.153201,4107.549616,3882.795093,3729.191545,3600.293872,3626.933518,3617.032803,3568.994229,3716.573524,3979.595166,89959.300808,Définitif,False
